raspbian-jessie.img; 128; 0; 0; 0; normal; 192; bt4; 0; 1346; 129; 983.3; 1.3; 48:41

raspbian-jessie.img; 128; 0; 0; 0; normal; 192; bt4; 512; 1346; 129; 983.1; 1.3; 50:58

raspbian-jessie.img; 128; 0; 0; 0; normal; 192; bt4; 1024; 1346; 129; 983.1; 1.3; 51:38

raspbian-jessie.img; 128; 0; 0; 0; normal; 273; bt4; 0; 1346; 129; 983.3; 1.2; 52:59

raspbian-jessie.img; 128; 0; 0; 0; normal; 273; bt4; 512; 1346; 129; 983.1; 1.2; 55:33

raspbian-jessie.img; 128; 0; 0; 0; normal; 273; bt4; 1024; 1346; 129; 983.0; 1.2; 55:50

raspbian-jessie.img; 128; 0; 0; 1; normal; 192; bt4; 0; 1346; 129; 976.4; 1.4; 47:52

raspbian-jessie.img; 128; 0; 0; 1; normal; 192; bt4; 512; 1346; 129; 976.2; 1.3; 50:12

raspbian-jessie.img; 128; 0; 0; 1; normal; 192; bt4; 1024; 1346; 129; 976.1; 1.3; 51:17

raspbian-jessie.img; 128; 0; 0; 1; normal; 273; bt4; 0; 1346; 129; 976.3; 1.3; 52:15

raspbian-jessie.img; 128; 0; 0; 1; normal; 273; bt4; 512; 1346; 129; 976.4; 1.2; 54:39

raspbian-jessie.img; 128; 0; 0; 1; normal; 273; bt4; 1024; 1346; 129; 976.3; 1.2; 55:30

raspbian-jessie.img; 128; 0; 0; 2; normal; 192; bt4; 0; 1346; 129; 973.8; 1.3; 48:50

raspbian-jessie.img; 128; 0; 0; 2; normal; 192; bt4; 512; 1346; 129; 973.6; 1.3; 51:28

raspbian-jessie.img; 128; 0; 0; 2; normal; 192; bt4; 1024; 1346; 129; 973.6; 1.3; 51:50

raspbian-jessie.img; 128; 0; 0; 2; normal; 273; bt4; 0; 1346; 129; 973.9; 1.2; 53:34

raspbian-jessie.img; 128; 0; 0; 2; normal; 273; bt4; 512; 1346; 129; 973.8; 1.2; 56:02

raspbian-jessie.img; 128; 0; 0; 2; normal; 273; bt4; 1024; 1346; 129; 973.7; 1.2; 56:39

raspbian-jessie.img; 128; 0; 0; 3; normal; 192; bt4; 0; 1346; 129; 973.9; 1.3; 49:07

raspbian-jessie.img; 128; 0; 0; 3; normal; 192; bt4; 512; 1346; 129; 973.8; 1.3; 51:26

raspbian-jessie.img; 128; 0; 0; 3; normal; 192; bt4; 1024; 1346; 129; 973.8; 1.3; 52:20

raspbian-jessie.img; 128; 0; 0; 3; normal; 273; bt4; 0; 1346; 129; 974.1; 1.2; 53:15

raspbian-jessie.img; 128; 0; 0; 3; normal; 273; bt4; 512; 1346; 129; 974.0; 1.2; 55:10

raspbian-jessie.img; 128; 0; 0; 3; normal; 273; bt4; 1024; 1346; 129; 974.0; 1.2; 56:27

raspbian-jessie.img; 128; 0; 0; 4; normal; 192; bt4; 0; 1346; 129; 975.3; 1.3; 48:50

raspbian-jessie.img; 128; 0; 0; 4; normal; 192; bt4; 512; 1346; 129; 975.3; 1.3; 51:28

raspbian-jessie.img; 128; 0; 0; 4; normal; 192; bt4; 1024; 1346; 129; 975.2; 1.3; 51:53

raspbian-jessie.img; 128; 0; 0; 4; normal; 273; bt4; 0; 1346; 129; 975.6; 1.2; 53:12

raspbian-jessie.img; 128; 0; 0; 4; normal; 273; bt4; 512; 1346; 129; 975.5; 1.2; 55:34

raspbian-jessie.img; 128; 0; 0; 4; normal; 273; bt4; 1024; 1346; 129; 975.4; 1.2; 56:18

raspbian-jessie.img; 128; 0; 1; 0; normal; 192; bt4; 0; 1346; 129; 979.4; 1.3; 48:47

raspbian-jessie.img; 128; 0; 1; 0; normal; 192; bt4; 512; 1346; 129; 979.3; 1.3; 51:33

raspbian-jessie.img; 128; 0; 1; 0; normal; 192; bt4; 1024; 1346; 129; 979.1; 1.3; 51:54

raspbian-jessie.img; 128; 0; 1; 0; normal; 273; bt4; 0; 1346; 129; 979.4; 1.2; 53:02

raspbian-jessie.img; 128; 0; 1; 0; normal; 273; bt4; 512; 1346; 129; 979.1; 1.2; 55:14

raspbian-jessie.img; 128; 0; 1; 0; normal; 273; bt4; 1024; 1346; 129; 979.1; 1.2; 56:22

raspbian-jessie.img; 128; 0; 1; 1; normal; 192; bt4; 0; 1346; 129; 972.3; 1.4; 48:23

raspbian-jessie.img; 128; 0; 1; 1; normal; 192; bt4; 512; 1346; 129; 971.9; 1.3; 51:17

raspbian-jessie.img; 128; 0; 1; 1; normal; 192; bt4; 1024; 1346; 129; 971.9; 1.3; 52:05

raspbian-jessie.img; 128; 0; 1; 1; normal; 273; bt4; 0; 1346; 129; 972.0; 1.2; 53:15

raspbian-jessie.img; 128; 0; 1; 1; normal; 273; bt4; 512; 1346; 129; 972.1; 1.2; 55:33

raspbian-jessie.img; 128; 0; 1; 1; normal; 273; bt4; 1024; 1346; 129; 971.9; 1.2; 56:38

raspbian-jessie.img; 128; 0; 1; 2; normal; 192; bt4; 0; 1346; 129; 969.2; 1.3; 48:59

raspbian-jessie.img; 128; 0; 1; 2; normal; 192; bt4; 512; 1346; 129; 969.1; 1.3; 51:28

raspbian-jessie.img; 128; 0; 1; 2; normal; 192; bt4; 1024; 1346; 129; 969.1; 1.2; 52:34

raspbian-jessie.img; 128; 0; 1; 2; normal; 273; bt4; 0; 1346; 129; 969.3; 1.2; 53:49

raspbian-jessie.img; 128; 0; 1; 2; normal; 273; bt4; 512; 1346; 129; 969.3; 1.2; 55:54

raspbian-jessie.img; 128; 0; 1; 2; normal; 273; bt4; 1024; 1346; 129; 969.2; 1.2; 56:44

